,ride_id,seat_number,payment_method,payment_receipt,travel_date,travel_time,travel_from,travel_to,car_type,max_capacity,Year,Month,Day,Hour,Minutes,number_of_ticket
230,5781,8A,Mpesa,AZEB2YJ0RL,2017-11-27,7:09,1,Nairobi,0,49,2017,11,27,7,9,26
231,5897,3,Mpesa,RYTNL4CH5N,2018-04-12,5:20,7,Nairobi,1,11,2018,4,12,5,20,11
232,5897,4,Mpesa,ISQ7FPWDWN,2018-04-12,5:20,7,Nairobi,1,11,2018,4,12,5,20,11
233,5898,4,Mpesa,KJQNAS4NML,2017-11-27,6:30,4,Nairobi,1,11,2017,11,27,6,30,1
234,5899,1,Mpesa,QPUZIDTGUX,2017-11-27,6:30,5,Nairobi,1,11,2017,11,27,6,30,1
235,5901,9B,Mpesa,0X4ZWB1NY5,2017-11-27,7:15,9,Nairobi,0,49,2017,11,27,7,15,11
236,5901,12B,Mpesa,YAYVBONGSC,2017-11-27,7:15,9,Nairobi,0,49,2017,11,27,7,15,11
237,5901,10B,Mpesa,B4JUX1258X,2017-11-27,7:15,9,Nairobi,0,49,2017,11,27,7,15,11
238,5902,4A,Mpesa,ITGQSZF0XP,2017-11-27,7:04,1,Nairobi,0,49,2017,11,27,7,4,5
239,5901,7A,Mpesa,Y7VENWWWHW,2017-11-27,7:15,9,Nairobi,0,49,2017,11,27,7,15,11
240,5901,6B,Mpesa,XVP9WMTI2K,2017-11-27,7:15,9,Nairobi,0,49,2017,11,27,7,15,11
241,5902,16A,Mpesa,Z8TKILX9UQ,2017-11-27,7:04,1,Nairobi,0,49,2017,11,27,7,4,5
242,5902,10A,Mpesa,LOCEIJSI0Q,2017-11-27,7:04,1,Nairobi,0,49,2017,11,27,7,4,5
243,5897,1,Mpesa,7YIQRKTIPM,2018-04-12,5:20,7,Nairobi,1,11,2018,4,12,5,20,11
244,5901,18A,Mpesa,BS4EKXVCWY,2017-11-27,7:15,9,Nairobi,0,49,2017,11,27,7,15,11
245,5901,17A,Mpesa,ME41ONM0WU,2017-11-27,7:15,9,Nairobi,0,49,2017,11,27,7,15,11
246,5901,15A,Mpesa,JSJYUQOEPE,2017-11-27,7:15,9,Nairobi,0,49,2017,11,27,7,15,11
247,5902,15A,Mpesa,QRLWHBA0VZ,2017-11-27,7:04,1,Nairobi,0,49,2017,11,27,7,4,5
248,5901,14A,Mpesa,IINOWFO8BM,2017-11-27,7:15,9,Nairobi,0,49,2017,11,27,7,15,11
249,5781,5B,Mpesa,AT7EENPSPO,2017-11-27,7:09,1,Nairobi,0,49,2017,11,27,7,9,26
250,5901,6A,Mpesa,HFKFOYNRMC,2017-11-27,7:15,9,Nairobi,0,49,2017,11,27,7,15,11
251,5902,19A,Mpesa,OZHTNQKCCN,2017-11-27,7:04,1,Nairobi,0,49,2017,11,27,7,4,5
252,5778,10A,Mpesa,RTMY3RVXQX,2017-11-27,7:12,9,Nairobi,0,49,2017,11,27,7,12,31
253,5901,13A,Mpesa,ZIDCZYKAV6,2017-11-27,7:15,9,Nairobi,0,49,2017,11,27,7,15,11
254,5778,8B,Mpesa,YPEIMHRL9L,2017-11-27,7:12,9,Nairobi,0,49,2017,11,27,7,12,31
255,5897,1X,Mpesa,RKOPKXWY4I,2018-04-12,5:20,7,Nairobi,1,11,2018,4,12,5,20,11
256,5910,3,Mpesa,GZAUYLAENX,2018-04-12,5:10,7,Nairobi,1,11,2018,4,12,5,10,11
257,5910,2,Mpesa,PFSMVQ20KB,2018-04-12,5:10,7,Nairobi,1,11,2018,4,12,5,10,11
258,5910,4,Mpesa,MTFK0QBF5I,2018-04-12,5:10,7,Nairobi,1,11,2018,4,12,5,10,11
259,5910,7,Mpesa,FUDES7HRXR,2018-04-12,5:10,7,Nairobi,1,11,2018,4,12,5,10,11
260,5910,6,Mpesa,J2PCBTBOND,2018-04-12,5:10,7,Nairobi,1,11,2018,4,12,5,10,11
261,5910,5,Mpesa,DMVLKHL0LX,2018-04-12,5:10,7,Nairobi,1,11,2018,4,12,5,10,11
262,5910,8,Mpesa,HQVC4YHBKI,2018-04-12,5:10,7,Nairobi,1,11,2018,4,12,5,10,11
263,5910,9,Mpesa,Q9WBJFECGV,2018-04-12,5:10,7,Nairobi,1,11,2018,4,12,5,10,11
264,5910,10,Mpesa,TXRDGVGLZJ,2018-04-12,5:10,7,Nairobi,1,11,2018,4,12,5,10,11
265,5910,1,Mpesa,TT47PEWW1W,2018-04-12,5:10,7,Nairobi,1,11,2018,4,12,5,10,11
266,5910,1X,Mpesa,3CNREFAJYP,2018-04-12,5:10,7,Nairobi,1,11,2018,4,12,5,10,11
267,5918,1B,Mpesa,NGPMEZVQ8Y,2018-04-12,7:08,7,Nairobi,0,49,2018,4,12,7,8,1
268,5919,1B,Mpesa,FCTQMH95YF,2018-04-12,8:00,7,Nairobi,0,49,2018,4,12,8,0,1
269,5920,1B,Mpesa,8F0VILKFQM,2018-04-12,7:06,7,Nairobi,0,49,2018,4,12,7,6,1
270,5921,5A,Mpesa,F5NDN2QVPN,2018-04-12,7:14,7,Nairobi,0,49,2018,4,12,7,14,1
271,5922,1,Mpesa,OFGCAPAA2I,2018-04-12,9:50,7,Nairobi,1,11,2018,4,12,9,50,1
272,5923,1,Mpesa,IYIZO789VY,2018-04-12,7:30,7,Nairobi,1,11,2018,4,12,7,30,1
273,5924,1,Mpesa,VBKWWWQ2AB,2018-04-12,10:57,7,Nairobi,1,11,2018,4,12,10,57,1
274,5925,1,Mpesa,NJ80LQNZRK,2018-04-12,5:30,7,Nairobi,1,11,2018,4,12,5,30,1
275,5928,1,Mpesa,SURZDUV2IM,2018-04-11,5:20,7,Nairobi,1,11,2018,4,11,5,20,1
276,5929,4,Mpesa,1LO3RRUA26,2018-04-11,5:10,7,Nairobi,1,11,2018,4,11,5,10,8
277,5929,3,Mpesa,70NIOJTNH6,2018-04-11,5:10,7,Nairobi,1,11,2018,4,11,5,10,8
278,5929,2,Mpesa,VMOGXPARYM,2018-04-11,5:10,7,Nairobi,1,11,2018,4,11,5,10,8
279,5929,7,Mpesa,WX5WLLW5DP,2018-04-11,5:10,7,Nairobi,1,11,2018,4,11,5,10,8
280,5929,9,Mpesa,RPL0KJRX7Y,2018-04-11,5:10,7,Nairobi,1,11,2018,4,11,5,10,8
281,5929,8,Mpesa,KD8CQ133K3,2018-04-11,5:10,7,Nairobi,1,11,2018,4,11,5,10,8
282,5929,1X,Mpesa,TEKCUQL6I5,2018-04-11,5:10,7,Nairobi,1,11,2018,4,11,5,10,8
283,5929,1,Mpesa,AFWVNNUHTN,2018-04-11,5:10,7,Nairobi,1,11,2018,4,11,5,10,8
284,5778,17A,Mpesa,FWLBIYKARK,2017-11-27,7:12,9,Nairobi,0,49,2017,11,27,7,12,31
285,5931,1,Mpesa,CBHQ8JRHFV,2018-04-11,5:00,7,Nairobi,1,11,2018,4,11,5,0,1
286,5933,6,Mpesa,AU9435ISXB,2017-11-28,8:30,4,Nairobi,1,11,2017,11,28,8,30,1
287,5940,1B,Mpesa,XG6RW1KJPL,2018-04-11,7:02,7,Nairobi,0,49,2018,4,11,7,2,1
288,5941,8,Mpesa,0PEDVOPLKS,2018-04-11,9:50,7,Nairobi,1,11,2018,4,11,9,50,3
289,5941,2,Mpesa,KNWH8HMCO3,2018-04-11,9:50,7,Nairobi,1,11,2018,4,11,9,50,3
290,5941,1,Mpesa,YJJR6AJCQB,2018-04-11,9:50,7,Nairobi,1,11,2018,4,11,9,50,3
291,5942,1,Mpesa,VWCNEK1PGE,2018-04-11,11:01,7,Nairobi,1,11,2018,4,11,11,1,1
292,5943,1,Mpesa,GRVHIIGHAE,2018-04-11,6:30,7,Nairobi,1,11,2018,4,11,6,30,1
293,5944,7B,Mpesa,FSXOENHWFL,2018-04-11,7:11,7,Nairobi,0,49,2018,4,11,7,11,1
294,5945,1,Mpesa,AAIPVYZBFV,2018-04-11,10:58,7,Nairobi,1,11,2018,4,11,10,58,1
295,5946,1,Mpesa,HYJ7J6MZMI,2018-04-11,5:30,7,Nairobi,1,11,2018,4,11,5,30,1
296,5947,10B,Mpesa,ZA0Q2PRQE8,2017-11-28,7:12,9,Nairobi,0,49,2017,11,28,7,12,11
297,5950,4A,Mpesa,JIGPFBCDGR,2017-11-28,7:09,1,Nairobi,0,49,2017,11,28,7,9,10
298,5951,4,Mpesa,4P3DX2MUKM,2018-04-10,5:10,7,Nairobi,1,11,2018,4,10,5,10,6
299,5951,7,Mpesa,M8RZPSSRTB,2018-04-10,5:10,7,Nairobi,1,11,2018,4,10,5,10,6
300,5951,10,Mpesa,TIXWX5DLLZ,2018-04-10,5:10,7,Nairobi,1,11,2018,4,10,5,10,6
301,5951,9,Mpesa,FSIMRAIPNU,2018-04-10,5:10,7,Nairobi,1,11,2018,4,10,5,10,6
302,5950,16A,Mpesa,GGLXUUBZWF,2017-11-28,7:09,1,Nairobi,0,49,2017,11,28,7,9,10
303,5951,8,Mpesa,7JRFUXWXSX,2018-04-10,5:10,7,Nairobi,1,11,2018,4,10,5,10,6
304,5947,15A,Mpesa,SUSNKFAUJM,2017-11-28,7:12,9,Nairobi,0,49,2017,11,28,7,12,11
305,5951,1X,Mpesa,TTYRLFY1S5,2018-04-10,5:10,7,Nairobi,1,11,2018,4,10,5,10,6
306,5953,1,Mpesa,RCYCQCTCCP,2018-04-10,5:00,7,Nairobi,1,11,2018,4,10,5,0,1
307,5947,1B,Mpesa,4G1ZDL1MFJ,2017-11-28,7:12,9,Nairobi,0,49,2017,11,28,7,12,11
308,5957,1B,Mpesa,5P9OQPNIMU,2018-04-10,7:06,7,Nairobi,0,49,2018,4,10,7,6,6
309,5958,1,Mpesa,MSNHZQIYQT,2018-04-10,6:40,7,Nairobi,1,11,2018,4,10,6,40,1
310,5937,15B,Mpesa,YZBD3ZCDQY,2017-11-28,7:06,4,Nairobi,0,49,2017,11,28,7,6,1
311,5959,1,Mpesa,DLYMPUSYNT,2018-04-10,5:40,7,Nairobi,1,11,2018,4,10,5,40,1
312,5960,1,Mpesa,TGWWGLLIQP,2018-04-10,6:00,7,Nairobi,1,11,2018,4,10,6,0,1
313,5957,12B,Mpesa,XLNRCXJE92,2018-04-10,7:06,7,Nairobi,0,49,2018,4,10,7,6,6
314,5961,1,Mpesa,EF3BKZB4TH,2018-04-10,5:30,7,Nairobi,1,11,2018,4,10,5,30,1
315,5957,12A,Mpesa,XJQ0PVWY5M,2018-04-10,7:06,7,Nairobi,0,49,2018,4,10,7,6,6
316,5957,11A,Mpesa,8YZMMVZ2YC,2018-04-10,7:06,7,Nairobi,0,49,2018,4,10,7,6,6
317,5947,5B,Mpesa,YVOCI8SIOU,2017-11-28,7:12,9,Nairobi,0,49,2017,11,28,7,12,11
318,5957,10A,Mpesa,MRVVDUURCJ,2018-04-10,7:06,7,Nairobi,0,49,2018,4,10,7,6,6
319,5957,9A,Mpesa,RQHEJFWI1O,2018-04-10,7:06,7,Nairobi,0,49,2018,4,10,7,6,6
320,5950,10A,Mpesa,SPQJBJXEW6,2017-11-28,7:09,1,Nairobi,0,49,2017,11,28,7,9,10
321,5950,6A,Mpesa,DN7PW4DCGC,2017-11-28,7:09,1,Nairobi,0,49,2017,11,28,7,9,10
322,5947,13A,Mpesa,ZY89LPOSTO,2017-11-28,7:12,9,Nairobi,0,49,2017,11,28,7,12,11
323,5964,10,Mpesa,QFU85HURBI,2018-04-09,5:10,7,Nairobi,1,11,2018,4,9,5,10,2
324,5964,3,Mpesa,ZVBNZE9PRK,2018-04-09,5:10,7,Nairobi,1,11,2018,4,9,5,10,2
325,5965,1,Mpesa,GJCEW8RA64,2018-04-09,5:00,7,Nairobi,1,11,2018,4,9,5,0,1
326,5950,8A,Mpesa,LUSFR9AFSJ,2017-11-28,7:09,1,Nairobi,0,49,2017,11,28,7,9,10
327,5947,4B,Mpesa,O0FIN4W82L,2017-11-28,7:12,9,Nairobi,0,49,2017,11,28,7,12,11
328,5947,3A,Mpesa,4ZL1LGIYAW,2017-11-28,7:12,9,Nairobi,0,49,2017,11,28,7,12,11
329,5969,4B,Mpesa,MFBMPAOVM8,2018-04-09,7:06,7,Nairobi,0,49,2018,4,9,7,6,2
330,5969,3B,Mpesa,TTFLFBUHCM,2018-04-09,7:06,7,Nairobi,0,49,2018,4,9,7,6,2
331,5971,5A,Mpesa,TR8YJL7LDX,2018-04-09,19:03,7,Nairobi,0,49,2018,4,9,19,3,1
332,5972,2,Mpesa,GPUYCS8W9D,2018-04-09,6:30,7,Nairobi,1,11,2018,4,9,6,30,2
333,5972,1,Mpesa,0OSF0WTSBB,2018-04-09,6:30,7,Nairobi,1,11,2018,4,9,6,30,2
334,5973,1,Mpesa,QX5YBBQ2LB,2018-04-09,5:30,7,Nairobi,1,11,2018,4,9,5,30,1
335,5976,1X,Mpesa,LLGTI0HSEK,2018-04-08,5:10,7,Nairobi,1,11,2018,4,8,5,10,2
336,5976,1,Mpesa,ITMES0SHLZ,2018-04-08,5:10,7,Nairobi,1,11,2018,4,8,5,10,2
337,5982,4A,Mpesa,1TVYJH1L9Q,2018-04-08,7:06,7,Nairobi,0,49,2018,4,8,7,6,4
338,5982,3A,Mpesa,8MW02VFVL4,2018-04-08,7:06,7,Nairobi,0,49,2018,4,8,7,6,4
339,5982,2B,Mpesa,YBF9DPSWAJ,2018-04-08,7:06,7,Nairobi,0,49,2018,4,8,7,6,4
340,5983,1,Mpesa,BKHUVVYGSQ,2018-04-08,9:10,7,Nairobi,1,11,2018,4,8,9,10,1
341,5984,13B,Mpesa,M7STYOC5ED,2018-04-08,7:03,7,Nairobi,0,49,2018,4,8,7,3,1
342,5982,1B,Mpesa,BYRJX9LMNG,2018-04-08,7:06,7,Nairobi,0,49,2018,4,8,7,6,4
343,5985,1,Mpesa,E1HVBEAZ4B,2018-04-08,5:30,7,Nairobi,1,11,2018,4,8,5,30,1
344,5986,8B,Mpesa,SP13KRWYCK,2018-04-08,7:04,7,Nairobi,0,49,2018,4,8,7,4,1
345,5988,6A,Mpesa,WVQYBTUIDW,2017-11-28,7:08,9,Nairobi,0,49,2017,11,28,7,8,3
346,5993,1B,Mpesa,WBFDQYDCBA,2018-04-07,7:06,7,Nairobi,0,49,2018,4,7,7,6,1
347,5994,1,Mpesa,SXJUYER7RM,2018-04-07,6:58,7,Nairobi,1,11,2018,4,7,6,58,1
348,5995,1,Mpesa,AIYDBEMMAB,2018-04-07,6:40,7,Nairobi,1,11,2018,4,7,6,40,1
349,5996,1X,Mpesa,9ZHJLRDQTM,2018-04-07,6:30,7,Nairobi,1,11,2018,4,7,6,30,2
350,5997,1,Mpesa,3RFR0DINZB,2018-04-07,11:05,7,Nairobi,1,11,2018,4,7,11,5,1
351,5998,2,Mpesa,MLD4RAWYF1,2017-11-28,10:20,4,Nairobi,1,11,2017,11,28,10,20,1
352,5996,1,Mpesa,YMPGKDYOB9,2018-04-07,6:30,7,Nairobi,1,11,2018,4,7,6,30,2
353,6000,1,Mpesa,ANGBTLOI44,2018-04-07,5:30,7,Nairobi,1,11,2018,4,7,5,30,1
354,5947,5A,Mpesa,HB5DXJXSVE,2017-11-28,7:12,9,Nairobi,0,49,2017,11,28,7,12,11
355,5947,17A,Mpesa,9K4HINS9MF,2017-11-28,7:12,9,Nairobi,0,49,2017,11,28,7,12,11
356,6003,2,Mpesa,HXBXMGMZV5,2018-04-06,5:10,7,Nairobi,1,11,2018,4,6,5,10,5
357,6003,4,Mpesa,76IFDK6HMS,2018-04-06,5:10,7,Nairobi,1,11,2018,4,6,5,10,5
358,6003,3,Mpesa,5K9HTCSGBX,2018-04-06,5:10,7,Nairobi,1,11,2018,4,6,5,10,5
359,6003,1,Mpesa,GCIZFH2RXZ,2018-04-06,5:10,7,Nairobi,1,11,2018,4,6,5,10,5
360,6003,1X,Mpesa,BBTWEUORPO,2018-04-06,5:10,7,Nairobi,1,11,2018,4,6,5,10,5
361,5950,3A,Mpesa,D5IPHTM2HJ,2017-11-28,7:09,1,Nairobi,0,49,2017,11,28,7,9,10
362,5950,19A,Mpesa,SAHNCSZZ0E,2017-11-28,7:09,1,Nairobi,0,49,2017,11,28,7,9,10
363,6008,2B,Mpesa,GQ3QDHVHQH,2018-04-06,7:06,7,Nairobi,0,49,2018,4,6,7,6,2
364,6009,1,Mpesa,Y5SJXPFV55,2018-04-06,5:50,7,Nairobi,1,11,2018,4,6,5,50,1
365,6008,1B,Mpesa,T6IEAGL8GT,2018-04-06,7:06,7,Nairobi,0,49,2018,4,6,7,6,2
366,6010,1,Mpesa,8OSQDM2DKO,2018-04-06,5:30,7,Nairobi,1,11,2018,4,6,5,30,1
367,5950,9A,Mpesa,IFI4OHWEWA,2017-11-28,7:09,1,Nairobi,0,49,2017,11,28,7,9,10
368,6013,1,Mpesa,LRPJRKECZA,2018-04-05,5:00,7,Nairobi,1,11,2018,4,5,5,0,1
369,6015,1,Mpesa,VUA7IXPMKP,2018-04-05,5:10,7,Nairobi,1,11,2018,4,5,5,10,8
370,6015,1X,Mpesa,RBTNHCNUKL,2018-04-05,5:10,7,Nairobi,1,11,2018,4,5,5,10,8
371,6015,2,Mpesa,FTINN3EF1D,2018-04-05,5:10,7,Nairobi,1,11,2018,4,5,5,10,8
372,6015,3,Mpesa,2QQJVH87YB,2018-04-05,5:10,7,Nairobi,1,11,2018,4,5,5,10,8
373,6015,5,Mpesa,BGHCPXLY8L,2018-04-05,5:10,7,Nairobi,1,11,2018,4,5,5,10,8
374,6015,7,Mpesa,XPPE4YRM1Z,2018-04-05,5:10,7,Nairobi,1,11,2018,4,5,5,10,8
375,6015,10,Mpesa,EMHNZCU8EP,2018-04-05,5:10,7,Nairobi,1,11,2018,4,5,5,10,8
376,6015,9,Mpesa,OWZCKDVVDA,2018-04-05,5:10,7,Nairobi,1,11,2018,4,5,5,10,8
377,5950,7A,Mpesa,FLNBUPP3CI,2017-11-28,7:09,1,Nairobi,0,49,2017,11,28,7,9,10
378,6019,3A,Mpesa,4TFEC0OQTB,2018-04-05,7:07,7,Nairobi,0,49,2018,4,5,7,7,2
379,6020,1B,Mpesa,01NT8RYD9P,2018-04-05,7:06,7,Nairobi,0,49,2018,4,5,7,6,1
380,6019,4A,Mpesa,TDC0AP9S9H,2018-04-05,7:07,7,Nairobi,0,49,2018,4,5,7,7,2
381,6021,13A,Mpesa,CSABCFIPFZ,2018-04-05,19:05,7,Nairobi,0,49,2018,4,5,19,5,1
382,6022,1,Mpesa,NBE9V8BHKE,2018-04-05,5:30,7,Nairobi,1,11,2018,4,5,5,30,1
383,5950,18B,Mpesa,IKL2GBFOYA,2017-11-28,7:09,1,Nairobi,0,49,2017,11,28,7,9,10
384,5947,8B,Mpesa,A1SJTGQTMF,2017-11-28,7:12,9,Nairobi,0,49,2017,11,28,7,12,11
385,6029,1B,Mpesa,WNXNT2ECOQ,2018-04-04,7:08,7,Nairobi,0,49,2018,4,4,7,8,1
386,6030,2B,Mpesa,XAZPEYWN5V,2018-04-04,7:06,7,Nairobi,0,49,2018,4,4,7,6,1
387,6031,1,Mpesa,RA3QYKVFF4,2018-04-04,6:00,7,Nairobi,1,11,2018,4,4,6,0,1
388,5947,16B,Mpesa,ZXX6GQBHQI,2017-11-28,7:12,9,Nairobi,0,49,2017,11,28,7,12,11
389,6032,1,Mpesa,WG0RGNAZFS,2018-04-04,5:30,7,Nairobi,1,11,2018,4,4,5,30,1
390,6037,1B,Mpesa,3T1S3NDTGF,2018-04-03,7:06,7,Nairobi,0,49,2018,4,3,7,6,1
391,6038,4A,Mpesa,PZJ6EO7CYV,2018-04-03,7:07,7,Nairobi,0,49,2018,4,3,7,7,1
392,6039,1,Mpesa,RPSGMW2IUR,2018-04-03,10:53,7,Nairobi,1,11,2018,4,3,10,53,1
393,6040,1,Mpesa,C2LDN7YQFD,2018-04-03,5:40,7,Nairobi,1,11,2018,4,3,5,40,1
394,6041,1,Mpesa,0WTVM7LV4L,2018-04-03,7:20,7,Nairobi,1,11,2018,4,3,7,20,1
395,6042,1,Mpesa,SO0E5NRSJP,2018-04-03,5:30,7,Nairobi,1,11,2018,4,3,5,30,1
396,6045,1,Cash,MD24LZSGIQ,2018-04-02,5:00,7,Nairobi,1,11,2018,4,2,5,0,1
397,6049,2B,Mpesa,1UGZIRMPMN,2018-04-02,7:06,7,Nairobi,0,49,2018,4,2,7,6,2
398,6049,1B,Mpesa,GP1DYZVBGP,2018-04-02,7:06,7,Nairobi,0,49,2018,4,2,7,6,2
399,6050,13A,Mpesa,71SNHR7P5S,2018-04-02,7:12,7,Nairobi,0,49,2018,4,2,7,12,1
400,6051,1,Mpesa,X80T8OEPW3,2018-04-02,5:30,7,Nairobi,1,11,2018,4,2,5,30,1
401,5988,10A,Mpesa,JBPOH8PUFZ,2017-11-28,7:08,9,Nairobi,0,49,2017,11,28,7,8,3
402,5988,9A,Mpesa,BYXDMUUFTB,2017-11-28,7:08,9,Nairobi,0,49,2017,11,28,7,8,3
403,6055,5A,Mpesa,KP10HR5UND,2017-11-28,7:04,1,Nairobi,0,49,2017,11,28,7,4,4
404,6058,1B,Mpesa,BNWHG4NH3W,2018-04-01,7:06,7,Nairobi,0,49,2018,4,1,7,6,1
405,6059,2,Mpesa,VAZQ44AWQX,2018-04-01,9:50,7,Nairobi,1,11,2018,4,1,9,50,2
406,6055,3A,Mpesa,NT5DLA83P3,2017-11-28,7:04,1,Nairobi,0,49,2017,11,28,7,4,4
407,6059,1,Mpesa,PUSL3EYXWE,2018-04-01,9:50,7,Nairobi,1,11,2018,4,1,9,50,2
408,6060,1,Mpesa,XMWVJEMGBW,2018-04-01,5:30,7,Nairobi,1,11,2018,4,1,5,30,1
409,6065,4A,Mpesa,TU8WOIYL5Z,2018-03-31,7:04,7,Nairobi,0,49,2018,3,31,7,4,1
410,6066,3A,Mpesa,RBX9JWNRV1,2018-03-31,7:06,7,Nairobi,0,49,2018,3,31,7,6,1
411,6067,1,Mpesa,NCP6X8RHF7,2018-03-31,10:00,7,Nairobi,1,11,2018,3,31,10,0,1
412,6068,1,Mpesa,SPXJCBPFU7,2018-03-31,8:50,7,Nairobi,1,11,2018,3,31,8,50,1
413,6069,1,Mpesa,KJ9BBIED2J,2018-03-31,10:51,7,Nairobi,1,11,2018,3,31,10,51,1
414,6070,1,Mpesa,EVHZGTNAN9,2018-03-31,5:30,7,Nairobi,1,11,2018,3,31,5,30,1
415,6073,1,Cash,9UYLDUZSYO,2018-03-30,5:00,7,Nairobi,1,11,2018,3,30,5,0,1
416,6080,1B,Mpesa,3SXHVSMEOK,2018-03-30,7:02,7,Nairobi,0,49,2018,3,30,7,2,1
417,6081,1,Mpesa,1TNKQ0T0NG,2018-03-30,10:54,7,Nairobi,1,11,2018,3,30,10,54,1
418,6082,1,Mpesa,21YAR4FKZB,2018-03-30,5:40,7,Nairobi,1,11,2018,3,30,5,40,1
419,6083,1,Mpesa,CNKCD1FPHC,2018-03-30,10:20,7,Nairobi,1,11,2018,3,30,10,20,1
420,6084,1,Mpesa,6Q7WRORR3X,2018-03-30,5:30,7,Nairobi,1,11,2018,3,30,5,30,1
421,6085,1,Mpesa,HT3DQRUQNU,2018-03-30,10:50,7,Nairobi,1,11,2018,3,30,10,50,1
422,6055,14A,Mpesa,BCV3SZDJUK,2017-11-28,7:04,1,Nairobi,0,49,2017,11,28,7,4,4
423,6088,2,Mpesa,FBQHPIEI3R,2018-03-29,5:00,7,Nairobi,1,11,2018,3,29,5,0,2
424,6089,1,Mpesa,VS0UWBTDLH,2018-03-29,5:10,7,Nairobi,1,11,2018,3,29,5,10,1
425,6088,1,Cash,MCT9IRXHEF,2018-03-29,5:00,7,Nairobi,1,11,2018,3,29,5,0,2
426,6095,1B,Mpesa,3QJMTTCXHR,2018-03-29,7:06,7,Nairobi,0,49,2018,3,29,7,6,2
427,6096,1,Mpesa,QUO8ETBBJT,2018-03-29,9:50,7,Nairobi,1,11,2018,3,29,9,50,1
428,6097,1X,Mpesa,63AHHMRML2,2018-03-29,5:30,7,Nairobi,1,11,2018,3,29,5,30,2
429,6095,9A,Mpesa,ZUWM7JJAHE,2018-03-29,7:06,7,Nairobi,0,49,2018,3,29,7,6,2
430,6097,1,Mpesa,YMWVKLATNT,2018-03-29,5:30,7,Nairobi,1,11,2018,3,29,5,30,2
431,6099,3A,Mpesa,SQBD6XSDJN,2018-03-29,7:01,7,Nairobi,0,49,2018,3,29,7,1,1
432,6105,1,Mpesa,BQFAX7ZXAW,2018-03-28,5:10,7,Nairobi,1,11,2018,3,28,5,10,1
433,6106,1,Mpesa,JIL6M7BH0K,2018-03-28,5:00,7,Nairobi,1,11,2018,3,28,5,0,1
434,6112,2B,Mpesa,TRK7BLNHMZ,2018-03-28,7:06,7,Nairobi,0,49,2018,3,28,7,6,2
435,6112,1B,Mpesa,S13X8HZLZQ,2018-03-28,7:06,7,Nairobi,0,49,2018,3,28,7,6,2
436,6113,1,Mpesa,YFFARFDHGX,2018-03-28,10:20,7,Nairobi,1,11,2018,3,28,10,20,1
437,6114,1,Mpesa,ESRAGO7SRA,2018-03-28,8:50,7,Nairobi,1,11,2018,3,28,8,50,1
438,6115,1,Mpesa,LHTYKTNDJS,2018-03-28,6:40,7,Nairobi,1,11,2018,3,28,6,40,1
439,6116,8,Mpesa,S5ECYJVXTW,2018-03-28,7:00,7,Nairobi,1,11,2018,3,28,7,0,1
440,6117,1,Mpesa,T9TY0KQ8NX,2018-03-28,5:30,7,Nairobi,1,11,2018,3,28,5,30,1
441,6055,6A,Mpesa,ARFNSCNLLO,2017-11-28,7:04,1,Nairobi,0,49,2017,11,28,7,4,4
442,6122,1,Mpesa,TKQ6AUGP5T,2018-03-27,5:00,7,Nairobi,1,11,2018,3,27,5,0,1
443,6127,2B,Mpesa,MGQEOWTDZE,2018-03-27,7:06,7,Nairobi,0,49,2018,3,27,7,6,2
444,6127,1B,Mpesa,MKWNS24S9N,2018-03-27,7:06,7,Nairobi,0,49,2018,3,27,7,6,2
445,6128,1B,Mpesa,QSNDWQXY4Y,2018-03-27,7:02,7,Nairobi,0,49,2018,3,27,7,2,1
446,6129,6,Mpesa,TDWVBDBKBE,2018-03-27,6:50,7,Nairobi,1,11,2018,3,27,6,50,1
447,6130,14A,Mpesa,O7VLBRLOFA,2018-03-27,7:07,7,Nairobi,0,49,2018,3,27,7,7,1
448,6131,1,Mpesa,LFRIC7NWHQ,2018-03-27,6:10,7,Nairobi,1,11,2018,3,27,6,10,1
449,6132,3,Mpesa,DSPDKR0O3B,2017-11-29,5:30,4,Nairobi,1,11,2017,11,29,5,30,1
450,6133,1,Mpesa,LBQ1KIJCEQ,2018-03-27,5:30,7,Nairobi,1,11,2018,3,27,5,30,1
451,6134,7,Mpesa,D2YCZ6H5SL,2018-03-27,6:20,7,Nairobi,1,11,2018,3,27,6,20,4
452,6134,6,Mpesa,35OEG4K8IA,2018-03-27,6:20,7,Nairobi,1,11,2018,3,27,6,20,4
453,6134,10,Mpesa,UYYRRSXTME,2018-03-27,6:20,7,Nairobi,1,11,2018,3,27,6,20,4
454,6134,9,Mpesa,4YOTAFC74L,2018-03-27,6:20,7,Nairobi,1,11,2018,3,27,6,20,4
455,6139,8,Cash,7JOIRUTGTK,2018-03-26,5:00,7,Nairobi,1,11,2018,3,26,5,0,2
456,6139,1,Cash,Q1X2RZHQWA,2018-03-26,5:00,7,Nairobi,1,11,2018,3,26,5,0,2
457,6143,3A,Mpesa,1IPAR8GNDD,2018-03-26,19:03,7,Nairobi,0,49,2018,3,26,19,3,1
458,6144,20B,Mpesa,PTARSRRTPP,2018-03-26,7:06,7,Nairobi,0,49,2018,3,26,7,6,2
459,6144,1B,Mpesa,FURDBJSRPZ,2018-03-26,7:06,7,Nairobi,0,49,2018,3,26,7,6,2
