ride_id,seat_number,payment_method,payment_receipt,travel_date,travel_time,travel_from,travel_to,car_type,max_capacity
5924,1,Mpesa,VBKWWWQ2AB,2018-04-12,10:57,Kisii,Nairobi,shuttle,11
5925,1,Mpesa,NJ80LQNZRK,2018-04-12,5:30,Kisii,Nairobi,shuttle,11
5928,1,Mpesa,SURZDUV2IM,2018-04-11,5:20,Kisii,Nairobi,shuttle,11
5929,4,Mpesa,1LO3RRUA26,2018-04-11,5:10,Kisii,Nairobi,shuttle,11
5929,3,Mpesa,70NIOJTNH6,2018-04-11,5:10,Kisii,Nairobi,shuttle,11
5929,2,Mpesa,VMOGXPARYM,2018-04-11,5:10,Kisii,Nairobi,shuttle,11
5929,7,Mpesa,WX5WLLW5DP,2018-04-11,5:10,Kisii,Nairobi,shuttle,11
5929,9,Mpesa,RPL0KJRX7Y,2018-04-11,5:10,Kisii,Nairobi,shuttle,11
5929,8,Mpesa,KD8CQ133K3,2018-04-11,5:10,Kisii,Nairobi,shuttle,11
5929,1X,Mpesa,TEKCUQL6I5,2018-04-11,5:10,Kisii,Nairobi,shuttle,11
5929,1,Mpesa,AFWVNNUHTN,2018-04-11,5:10,Kisii,Nairobi,shuttle,11
5778,17A,Mpesa,FWLBIYKARK,2017-11-27,7:12,Migori,Nairobi,Bus,49
5931,1,Mpesa,CBHQ8JRHFV,2018-04-11,5:00,Kisii,Nairobi,shuttle,11
5933,6,Mpesa,AU9435ISXB,2017-11-28,8:30,Keroka,Nairobi,shuttle,11
5940,1B,Mpesa,XG6RW1KJPL,2018-04-11,7:02,Kisii,Nairobi,Bus,49
5941,8,Mpesa,0PEDVOPLKS,2018-04-11,9:50,Kisii,Nairobi,shuttle,11
5941,2,Mpesa,KNWH8HMCO3,2018-04-11,9:50,Kisii,Nairobi,shuttle,11
5941,1,Mpesa,YJJR6AJCQB,2018-04-11,9:50,Kisii,Nairobi,shuttle,11
5942,1,Mpesa,VWCNEK1PGE,2018-04-11,11:01,Kisii,Nairobi,shuttle,11
5943,1,Mpesa,GRVHIIGHAE,2018-04-11,6:30,Kisii,Nairobi,shuttle,11
5944,7B,Mpesa,FSXOENHWFL,2018-04-11,7:11,Kisii,Nairobi,Bus,49
5945,1,Mpesa,AAIPVYZBFV,2018-04-11,10:58,Kisii,Nairobi,shuttle,11
5946,1,Mpesa,HYJ7J6MZMI,2018-04-11,5:30,Kisii,Nairobi,shuttle,11
5947,10B,Mpesa,ZA0Q2PRQE8,2017-11-28,7:12,Migori,Nairobi,Bus,49
5950,4A,Mpesa,JIGPFBCDGR,2017-11-28,7:09,Homa Bay,Nairobi,Bus,49
5951,4,Mpesa,4P3DX2MUKM,2018-04-10,5:10,Kisii,Nairobi,shuttle,11
5951,7,Mpesa,M8RZPSSRTB,2018-04-10,5:10,Kisii,Nairobi,shuttle,11
5951,10,Mpesa,TIXWX5DLLZ,2018-04-10,5:10,Kisii,Nairobi,shuttle,11
5951,9,Mpesa,FSIMRAIPNU,2018-04-10,5:10,Kisii,Nairobi,shuttle,11
5950,16A,Mpesa,GGLXUUBZWF,2017-11-28,7:09,Homa Bay,Nairobi,Bus,49
5951,8,Mpesa,7JRFUXWXSX,2018-04-10,5:10,Kisii,Nairobi,shuttle,11
5947,15A,Mpesa,SUSNKFAUJM,2017-11-28,7:12,Migori,Nairobi,Bus,49
5951,1X,Mpesa,TTYRLFY1S5,2018-04-10,5:10,Kisii,Nairobi,shuttle,11
5953,1,Mpesa,RCYCQCTCCP,2018-04-10,5:00,Kisii,Nairobi,shuttle,11
5947,1B,Mpesa,4G1ZDL1MFJ,2017-11-28,7:12,Migori,Nairobi,Bus,49
5957,1B,Mpesa,5P9OQPNIMU,2018-04-10,7:06,Kisii,Nairobi,Bus,49
5958,1,Mpesa,MSNHZQIYQT,2018-04-10,6:40,Kisii,Nairobi,shuttle,11
5937,15B,Mpesa,YZBD3ZCDQY,2017-11-28,7:06,Keroka,Nairobi,Bus,49
5959,1,Mpesa,DLYMPUSYNT,2018-04-10,5:40,Kisii,Nairobi,shuttle,11
5960,1,Mpesa,TGWWGLLIQP,2018-04-10,6:00,Kisii,Nairobi,shuttle,11
5957,12B,Mpesa,XLNRCXJE92,2018-04-10,7:06,Kisii,Nairobi,Bus,49
5961,1,Mpesa,EF3BKZB4TH,2018-04-10,5:30,Kisii,Nairobi,shuttle,11
5957,12A,Mpesa,XJQ0PVWY5M,2018-04-10,7:06,Kisii,Nairobi,Bus,49
5957,11A,Mpesa,8YZMMVZ2YC,2018-04-10,7:06,Kisii,Nairobi,Bus,49
5947,5B,Mpesa,YVOCI8SIOU,2017-11-28,7:12,Migori,Nairobi,Bus,49
5957,10A,Mpesa,MRVVDUURCJ,2018-04-10,7:06,Kisii,Nairobi,Bus,49
5957,9A,Mpesa,RQHEJFWI1O,2018-04-10,7:06,Kisii,Nairobi,Bus,49
5950,10A,Mpesa,SPQJBJXEW6,2017-11-28,7:09,Homa Bay,Nairobi,Bus,49
5950,6A,Mpesa,DN7PW4DCGC,2017-11-28,7:09,Homa Bay,Nairobi,Bus,49
5947,13A,Mpesa,ZY89LPOSTO,2017-11-28,7:12,Migori,Nairobi,Bus,49
5964,10,Mpesa,QFU85HURBI,2018-04-09,5:10,Kisii,Nairobi,shuttle,11
5964,3,Mpesa,ZVBNZE9PRK,2018-04-09,5:10,Kisii,Nairobi,shuttle,11
5965,1,Mpesa,GJCEW8RA64,2018-04-09,5:00,Kisii,Nairobi,shuttle,11
5950,8A,Mpesa,LUSFR9AFSJ,2017-11-28,7:09,Homa Bay,Nairobi,Bus,49
5947,4B,Mpesa,O0FIN4W82L,2017-11-28,7:12,Migori,Nairobi,Bus,49
5947,3A,Mpesa,4ZL1LGIYAW,2017-11-28,7:12,Migori,Nairobi,Bus,49
5969,4B,Mpesa,MFBMPAOVM8,2018-04-09,7:06,Kisii,Nairobi,Bus,49
5969,3B,Mpesa,TTFLFBUHCM,2018-04-09,7:06,Kisii,Nairobi,Bus,49
5971,5A,Mpesa,TR8YJL7LDX,2018-04-09,19:03,Kisii,Nairobi,Bus,49
5972,2,Mpesa,GPUYCS8W9D,2018-04-09,6:30,Kisii,Nairobi,shuttle,11
5972,1,Mpesa,0OSF0WTSBB,2018-04-09,6:30,Kisii,Nairobi,shuttle,11
5973,1,Mpesa,QX5YBBQ2LB,2018-04-09,5:30,Kisii,Nairobi,shuttle,11
5976,1X,Mpesa,LLGTI0HSEK,2018-04-08,5:10,Kisii,Nairobi,shuttle,11
5976,1,Mpesa,ITMES0SHLZ,2018-04-08,5:10,Kisii,Nairobi,shuttle,11
5982,4A,Mpesa,1TVYJH1L9Q,2018-04-08,7:06,Kisii,Nairobi,Bus,49
5982,3A,Mpesa,8MW02VFVL4,2018-04-08,7:06,Kisii,Nairobi,Bus,49
5982,2B,Mpesa,YBF9DPSWAJ,2018-04-08,7:06,Kisii,Nairobi,Bus,49
5983,1,Mpesa,BKHUVVYGSQ,2018-04-08,9:10,Kisii,Nairobi,shuttle,11
5984,13B,Mpesa,M7STYOC5ED,2018-04-08,7:03,Kisii,Nairobi,Bus,49
5982,1B,Mpesa,BYRJX9LMNG,2018-04-08,7:06,Kisii,Nairobi,Bus,49
5985,1,Mpesa,E1HVBEAZ4B,2018-04-08,5:30,Kisii,Nairobi,shuttle,11
5986,8B,Mpesa,SP13KRWYCK,2018-04-08,7:04,Kisii,Nairobi,Bus,49
5988,6A,Mpesa,WVQYBTUIDW,2017-11-28,7:08,Migori,Nairobi,Bus,49
5993,1B,Mpesa,WBFDQYDCBA,2018-04-07,7:06,Kisii,Nairobi,Bus,49
5994,1,Mpesa,SXJUYER7RM,2018-04-07,6:58,Kisii,Nairobi,shuttle,11
5995,1,Mpesa,AIYDBEMMAB,2018-04-07,6:40,Kisii,Nairobi,shuttle,11
5996,1X,Mpesa,9ZHJLRDQTM,2018-04-07,6:30,Kisii,Nairobi,shuttle,11
5997,1,Mpesa,3RFR0DINZB,2018-04-07,11:05,Kisii,Nairobi,shuttle,11
5998,2,Mpesa,MLD4RAWYF1,2017-11-28,10:20,Keroka,Nairobi,shuttle,11
5996,1,Mpesa,YMPGKDYOB9,2018-04-07,6:30,Kisii,Nairobi,shuttle,11
6000,1,Mpesa,ANGBTLOI44,2018-04-07,5:30,Kisii,Nairobi,shuttle,11
5947,5A,Mpesa,HB5DXJXSVE,2017-11-28,7:12,Migori,Nairobi,Bus,49
5947,17A,Mpesa,9K4HINS9MF,2017-11-28,7:12,Migori,Nairobi,Bus,49
6003,2,Mpesa,HXBXMGMZV5,2018-04-06,5:10,Kisii,Nairobi,shuttle,11
6003,4,Mpesa,76IFDK6HMS,2018-04-06,5:10,Kisii,Nairobi,shuttle,11
6003,3,Mpesa,5K9HTCSGBX,2018-04-06,5:10,Kisii,Nairobi,shuttle,11
6003,1,Mpesa,GCIZFH2RXZ,2018-04-06,5:10,Kisii,Nairobi,shuttle,11
6003,1X,Mpesa,BBTWEUORPO,2018-04-06,5:10,Kisii,Nairobi,shuttle,11
5950,3A,Mpesa,D5IPHTM2HJ,2017-11-28,7:09,Homa Bay,Nairobi,Bus,49
5950,19A,Mpesa,SAHNCSZZ0E,2017-11-28,7:09,Homa Bay,Nairobi,Bus,49
6008,2B,Mpesa,GQ3QDHVHQH,2018-04-06,7:06,Kisii,Nairobi,Bus,49
6009,1,Mpesa,Y5SJXPFV55,2018-04-06,5:50,Kisii,Nairobi,shuttle,11
6008,1B,Mpesa,T6IEAGL8GT,2018-04-06,7:06,Kisii,Nairobi,Bus,49
6010,1,Mpesa,8OSQDM2DKO,2018-04-06,5:30,Kisii,Nairobi,shuttle,11
5950,9A,Mpesa,IFI4OHWEWA,2017-11-28,7:09,Homa Bay,Nairobi,Bus,49
6013,1,Mpesa,LRPJRKECZA,2018-04-05,5:00,Kisii,Nairobi,shuttle,11
6015,1,Mpesa,VUA7IXPMKP,2018-04-05,5:10,Kisii,Nairobi,shuttle,11
6015,1X,Mpesa,RBTNHCNUKL,2018-04-05,5:10,Kisii,Nairobi,shuttle,11
6015,2,Mpesa,FTINN3EF1D,2018-04-05,5:10,Kisii,Nairobi,shuttle,11
6015,3,Mpesa,2QQJVH87YB,2018-04-05,5:10,Kisii,Nairobi,shuttle,11
6015,5,Mpesa,BGHCPXLY8L,2018-04-05,5:10,Kisii,Nairobi,shuttle,11
6015,7,Mpesa,XPPE4YRM1Z,2018-04-05,5:10,Kisii,Nairobi,shuttle,11
6015,10,Mpesa,EMHNZCU8EP,2018-04-05,5:10,Kisii,Nairobi,shuttle,11
6015,9,Mpesa,OWZCKDVVDA,2018-04-05,5:10,Kisii,Nairobi,shuttle,11
5950,7A,Mpesa,FLNBUPP3CI,2017-11-28,7:09,Homa Bay,Nairobi,Bus,49
6019,3A,Mpesa,4TFEC0OQTB,2018-04-05,7:07,Kisii,Nairobi,Bus,49
6020,1B,Mpesa,01NT8RYD9P,2018-04-05,7:06,Kisii,Nairobi,Bus,49
6019,4A,Mpesa,TDC0AP9S9H,2018-04-05,7:07,Kisii,Nairobi,Bus,49
6021,13A,Mpesa,CSABCFIPFZ,2018-04-05,19:05,Kisii,Nairobi,Bus,49
6022,1,Mpesa,NBE9V8BHKE,2018-04-05,5:30,Kisii,Nairobi,shuttle,11
5950,18B,Mpesa,IKL2GBFOYA,2017-11-28,7:09,Homa Bay,Nairobi,Bus,49
5947,8B,Mpesa,A1SJTGQTMF,2017-11-28,7:12,Migori,Nairobi,Bus,49
6029,1B,Mpesa,WNXNT2ECOQ,2018-04-04,7:08,Kisii,Nairobi,Bus,49
6030,2B,Mpesa,XAZPEYWN5V,2018-04-04,7:06,Kisii,Nairobi,Bus,49
6031,1,Mpesa,RA3QYKVFF4,2018-04-04,6:00,Kisii,Nairobi,shuttle,11
5947,16B,Mpesa,ZXX6GQBHQI,2017-11-28,7:12,Migori,Nairobi,Bus,49
6032,1,Mpesa,WG0RGNAZFS,2018-04-04,5:30,Kisii,Nairobi,shuttle,11
6037,1B,Mpesa,3T1S3NDTGF,2018-04-03,7:06,Kisii,Nairobi,Bus,49
6038,4A,Mpesa,PZJ6EO7CYV,2018-04-03,7:07,Kisii,Nairobi,Bus,49
6039,1,Mpesa,RPSGMW2IUR,2018-04-03,10:53,Kisii,Nairobi,shuttle,11
6040,1,Mpesa,C2LDN7YQFD,2018-04-03,5:40,Kisii,Nairobi,shuttle,11
6041,1,Mpesa,0WTVM7LV4L,2018-04-03,7:20,Kisii,Nairobi,shuttle,11
6042,1,Mpesa,SO0E5NRSJP,2018-04-03,5:30,Kisii,Nairobi,shuttle,11
6045,1,Cash,MD24LZSGIQ,2018-04-02,5:00,Kisii,Nairobi,shuttle,11
6049,2B,Mpesa,1UGZIRMPMN,2018-04-02,7:06,Kisii,Nairobi,Bus,49
6049,1B,Mpesa,GP1DYZVBGP,2018-04-02,7:06,Kisii,Nairobi,Bus,49
6050,13A,Mpesa,71SNHR7P5S,2018-04-02,7:12,Kisii,Nairobi,Bus,49
6051,1,Mpesa,X80T8OEPW3,2018-04-02,5:30,Kisii,Nairobi,shuttle,11
5988,10A,Mpesa,JBPOH8PUFZ,2017-11-28,7:08,Migori,Nairobi,Bus,49
5988,9A,Mpesa,BYXDMUUFTB,2017-11-28,7:08,Migori,Nairobi,Bus,49
6055,5A,Mpesa,KP10HR5UND,2017-11-28,7:04,Homa Bay,Nairobi,Bus,49
6058,1B,Mpesa,BNWHG4NH3W,2018-04-01,7:06,Kisii,Nairobi,Bus,49
6059,2,Mpesa,VAZQ44AWQX,2018-04-01,9:50,Kisii,Nairobi,shuttle,11
6055,3A,Mpesa,NT5DLA83P3,2017-11-28,7:04,Homa Bay,Nairobi,Bus,49
6059,1,Mpesa,PUSL3EYXWE,2018-04-01,9:50,Kisii,Nairobi,shuttle,11
6060,1,Mpesa,XMWVJEMGBW,2018-04-01,5:30,Kisii,Nairobi,shuttle,11
6065,4A,Mpesa,TU8WOIYL5Z,2018-03-31,7:04,Kisii,Nairobi,Bus,49
6066,3A,Mpesa,RBX9JWNRV1,2018-03-31,7:06,Kisii,Nairobi,Bus,49
6067,1,Mpesa,NCP6X8RHF7,2018-03-31,10:00,Kisii,Nairobi,shuttle,11
6068,1,Mpesa,SPXJCBPFU7,2018-03-31,8:50,Kisii,Nairobi,shuttle,11
6069,1,Mpesa,KJ9BBIED2J,2018-03-31,10:51,Kisii,Nairobi,shuttle,11
6070,1,Mpesa,EVHZGTNAN9,2018-03-31,5:30,Kisii,Nairobi,shuttle,11
6073,1,Cash,9UYLDUZSYO,2018-03-30,5:00,Kisii,Nairobi,shuttle,11
6080,1B,Mpesa,3SXHVSMEOK,2018-03-30,7:02,Kisii,Nairobi,Bus,49
6081,1,Mpesa,1TNKQ0T0NG,2018-03-30,10:54,Kisii,Nairobi,shuttle,11
6082,1,Mpesa,21YAR4FKZB,2018-03-30,5:40,Kisii,Nairobi,shuttle,11
6083,1,Mpesa,CNKCD1FPHC,2018-03-30,10:20,Kisii,Nairobi,shuttle,11
6084,1,Mpesa,6Q7WRORR3X,2018-03-30,5:30,Kisii,Nairobi,shuttle,11
6085,1,Mpesa,HT3DQRUQNU,2018-03-30,10:50,Kisii,Nairobi,shuttle,11
6055,14A,Mpesa,BCV3SZDJUK,2017-11-28,7:04,Homa Bay,Nairobi,Bus,49
6088,2,Mpesa,FBQHPIEI3R,2018-03-29,5:00,Kisii,Nairobi,shuttle,11
6089,1,Mpesa,VS0UWBTDLH,2018-03-29,5:10,Kisii,Nairobi,shuttle,11
6088,1,Cash,MCT9IRXHEF,2018-03-29,5:00,Kisii,Nairobi,shuttle,11
6095,1B,Mpesa,3QJMTTCXHR,2018-03-29,7:06,Kisii,Nairobi,Bus,49
6096,1,Mpesa,QUO8ETBBJT,2018-03-29,9:50,Kisii,Nairobi,shuttle,11
6097,1X,Mpesa,63AHHMRML2,2018-03-29,5:30,Kisii,Nairobi,shuttle,11
6095,9A,Mpesa,ZUWM7JJAHE,2018-03-29,7:06,Kisii,Nairobi,Bus,49
6097,1,Mpesa,YMWVKLATNT,2018-03-29,5:30,Kisii,Nairobi,shuttle,11
6099,3A,Mpesa,SQBD6XSDJN,2018-03-29,7:01,Kisii,Nairobi,Bus,49
6105,1,Mpesa,BQFAX7ZXAW,2018-03-28,5:10,Kisii,Nairobi,shuttle,11
6106,1,Mpesa,JIL6M7BH0K,2018-03-28,5:00,Kisii,Nairobi,shuttle,11
6112,2B,Mpesa,TRK7BLNHMZ,2018-03-28,7:06,Kisii,Nairobi,Bus,49
6112,1B,Mpesa,S13X8HZLZQ,2018-03-28,7:06,Kisii,Nairobi,Bus,49
6113,1,Mpesa,YFFARFDHGX,2018-03-28,10:20,Kisii,Nairobi,shuttle,11
6114,1,Mpesa,ESRAGO7SRA,2018-03-28,8:50,Kisii,Nairobi,shuttle,11
6115,1,Mpesa,LHTYKTNDJS,2018-03-28,6:40,Kisii,Nairobi,shuttle,11
6116,8,Mpesa,S5ECYJVXTW,2018-03-28,7:00,Kisii,Nairobi,shuttle,11
6117,1,Mpesa,T9TY0KQ8NX,2018-03-28,5:30,Kisii,Nairobi,shuttle,11
6055,6A,Mpesa,ARFNSCNLLO,2017-11-28,7:04,Homa Bay,Nairobi,Bus,49
6122,1,Mpesa,TKQ6AUGP5T,2018-03-27,5:00,Kisii,Nairobi,shuttle,11
6127,2B,Mpesa,MGQEOWTDZE,2018-03-27,7:06,Kisii,Nairobi,Bus,49
6127,1B,Mpesa,MKWNS24S9N,2018-03-27,7:06,Kisii,Nairobi,Bus,49
6128,1B,Mpesa,QSNDWQXY4Y,2018-03-27,7:02,Kisii,Nairobi,Bus,49
6129,6,Mpesa,TDWVBDBKBE,2018-03-27,6:50,Kisii,Nairobi,shuttle,11
6130,14A,Mpesa,O7VLBRLOFA,2018-03-27,7:07,Kisii,Nairobi,Bus,49
6131,1,Mpesa,LFRIC7NWHQ,2018-03-27,6:10,Kisii,Nairobi,shuttle,11
6132,3,Mpesa,DSPDKR0O3B,2017-11-29,5:30,Keroka,Nairobi,shuttle,11
6133,1,Mpesa,LBQ1KIJCEQ,2018-03-27,5:30,Kisii,Nairobi,shuttle,11
6134,7,Mpesa,D2YCZ6H5SL,2018-03-27,6:20,Kisii,Nairobi,shuttle,11
6134,6,Mpesa,35OEG4K8IA,2018-03-27,6:20,Kisii,Nairobi,shuttle,11
6134,10,Mpesa,UYYRRSXTME,2018-03-27,6:20,Kisii,Nairobi,shuttle,11
6134,9,Mpesa,4YOTAFC74L,2018-03-27,6:20,Kisii,Nairobi,shuttle,11
6139,8,Cash,7JOIRUTGTK,2018-03-26,5:00,Kisii,Nairobi,shuttle,11
6139,1,Cash,Q1X2RZHQWA,2018-03-26,5:00,Kisii,Nairobi,shuttle,11
6143,3A,Mpesa,1IPAR8GNDD,2018-03-26,19:03,Kisii,Nairobi,Bus,49
6144,20B,Mpesa,PTARSRRTPP,2018-03-26,7:06,Kisii,Nairobi,Bus,49
6144,1B,Mpesa,FURDBJSRPZ,2018-03-26,7:06,Kisii,Nairobi,Bus,49
6145,1,Mpesa,VMX5IDCZMU,2018-03-26,6:10,Kisii,Nairobi,shuttle,11
6146,1,Mpesa,V2G6FWXRVO,2018-03-26,6:40,Kisii,Nairobi,shuttle,11
6147,1,Mpesa,MLAFBLCSKL,2018-03-26,7:30,Kisii,Nairobi,shuttle,11
6148,1,Mpesa,OF175Y7CIQ,2018-03-26,5:30,Kisii,Nairobi,shuttle,11
6149,1,Mpesa,TAR4UHNJCQ,2018-03-26,6:00,Kisii,Nairobi,shuttle,11
6154,5,Cash,MCP4GWF2XQ,2018-03-25,5:00,Kisii,Nairobi,shuttle,11
6154,4,Cash,MCP5GR3CVV,2018-03-25,5:00,Kisii,Nairobi,shuttle,11
6154,3,Cash,MCP0GQPOXQ,2018-03-25,5:00,Kisii,Nairobi,shuttle,11
6154,2,Cash,MCP1GQJJRJ,2018-03-25,5:00,Kisii,Nairobi,shuttle,11
6154,1,Cash,MCP0GG2E20,2018-03-25,5:00,Kisii,Nairobi,shuttle,11
6162,1B,Mpesa,2ZOTSTG2NW,2018-03-25,7:06,Kisii,Nairobi,Bus,49
6163,1,Mpesa,Y1BHX3QEWZ,2018-03-25,6:40,Kisii,Nairobi,shuttle,11
6164,1,Mpesa,LGXRRMVJTO,2018-03-25,8:50,Kisii,Nairobi,shuttle,11
6162,25,Mpesa,D7Z06KJRIO,2018-03-25,7:06,Kisii,Nairobi,Bus,49
6165,2,Mpesa,HEZRSIUWQQ,2018-03-25,10:54,Kisii,Nairobi,shuttle,11
6166,3,Mpesa,BDKFJOXT4Z,2018-03-25,10:10,Kisii,Nairobi,shuttle,11
6167,1,Mpesa,MA2ADUDEIO,2018-03-25,11:02,Kisii,Nairobi,shuttle,11
6162,6A,Mpesa,BRYNJVDUNW,2018-03-25,7:06,Kisii,Nairobi,Bus,49
6168,9,Mpesa,LPAX29VMOD,2018-03-25,7:20,Kisii,Nairobi,shuttle,11
6169,1,Mpesa,EWJINWC1ND,2018-03-25,5:30,Kisii,Nairobi,shuttle,11
6171,8,Cash,MCO6FVTTOS,2018-03-24,5:00,Kisii,Nairobi,shuttle,11
6176,2B,Mpesa,WBSK7BQQYN,2018-03-24,7:06,Kisii,Nairobi,Bus,49
6176,1B,Mpesa,GREAIKFSBB,2018-03-24,7:06,Kisii,Nairobi,Bus,49
6177,23B,Mpesa,UMBSQO6MXA,2018-03-24,8:00,Kisii,Nairobi,Bus,49
6153,24A,Mpesa,61W4OV6NNH,2017-11-29,7:05,Rongo,Nairobi,Bus,49
6177,25,Mpesa,AGJKJWYMFC,2018-03-24,8:00,Kisii,Nairobi,Bus,49
6178,1,Mpesa,VX0TKGKV1M,2018-03-24,9:40,Kisii,Nairobi,shuttle,11
6179,1,Mpesa,GGQAHBZUGI,2018-03-24,8:20,Kisii,Nairobi,shuttle,11
6180,1,Mpesa,WMLYHAINCK,2018-03-24,5:30,Kisii,Nairobi,shuttle,11
6183,4,Mpesa,6ICUAAO2EH,2018-03-23,5:10,Kisii,Nairobi,shuttle,11
6187,22B,Mpesa,XJ5WJEEZBX,2018-03-23,19:05,Kisii,Nairobi,Bus,49
6188,2B,Mpesa,PBPQWRMK3D,2018-03-23,8:00,Kisii,Nairobi,Bus,49
6189,9B,Mpesa,85PMTT2A2L,2018-03-23,7:04,Kisii,Nairobi,Bus,49
6190,1,Mpesa,84ZZXMDS9S,2018-03-23,5:50,Kisii,Nairobi,shuttle,11
6189,8B,Mpesa,DH7B7B20RY,2018-03-23,7:04,Kisii,Nairobi,Bus,49
6191,2,Mpesa,ZIC8DKFRCH,2018-03-23,6:58,Kisii,Nairobi,shuttle,11
6193,1,Mpesa,FV7A2M7IZU,2018-03-23,8:30,Kisii,Nairobi,shuttle,11
6189,15B,Mpesa,4LPOXCWDVX,2018-03-23,7:04,Kisii,Nairobi,Bus,49
6194,24A,Mpesa,WMO7UHJOAG,2018-03-23,7:07,Kisii,Nairobi,Bus,49
6195,1,Mpesa,DX278OOLHR,2018-03-23,5:30,Kisii,Nairobi,shuttle,11
6199,1X,Mpesa,WCUSJ5WWMC,2018-03-22,5:10,Kisii,Nairobi,shuttle,11
6200,2,Cash,MCM0EISQ40,2018-03-22,5:00,Kisii,Nairobi,shuttle,11
6199,1,Mpesa,YNDADRNTWZ,2018-03-22,5:10,Kisii,Nairobi,shuttle,11
6206,2B,Mpesa,5JOC2TYEJG,2018-03-22,7:06,Kisii,Nairobi,Bus,49
6206,1B,Mpesa,WJSN94IXUN,2018-03-22,7:06,Kisii,Nairobi,Bus,49
6207,1X,Mpesa,2U3QCD0EFD,2018-03-22,9:10,Kisii,Nairobi,shuttle,11
6207,8,Mpesa,R97ZGL2YFO,2018-03-22,9:10,Kisii,Nairobi,shuttle,11
6207,4,Mpesa,A1V4GL87AS,2018-03-22,9:10,Kisii,Nairobi,shuttle,11
6207,1,Mpesa,KGTT4Y1ICN,2018-03-22,9:10,Kisii,Nairobi,shuttle,11
6206,6B,Mpesa,BXI2X2FBSE,2018-03-22,7:06,Kisii,Nairobi,Bus,49
6206,5B,Mpesa,2RMXAFLHQ5,2018-03-22,7:06,Kisii,Nairobi,Bus,49
6208,2,Mpesa,MXWW5MRQML,2018-03-22,6:00,Kisii,Nairobi,shuttle,11
6209,1,Mpesa,AN0T4QNJWI,2018-03-22,5:40,Kisii,Nairobi,shuttle,11
6208,1,Mpesa,RNQLQUDXGR,2018-03-22,6:00,Kisii,Nairobi,shuttle,11
6206,8B,Mpesa,BZBCTA5FDV,2018-03-22,7:06,Kisii,Nairobi,Bus,49
6210,5,Mpesa,ZJZBMJL4QJ,2018-03-22,6:10,Kisii,Nairobi,shuttle,11
6210,7,Mpesa,IEDW0ERDPL,2018-03-22,6:10,Kisii,Nairobi,shuttle,11
6210,6,Mpesa,U35SIL7UKA,2018-03-22,6:10,Kisii,Nairobi,shuttle,11
6211,1,Mpesa,KP1QKAJ2DH,2018-03-22,5:30,Kisii,Nairobi,shuttle,11
6212,1,Mpesa,XBRUSDDFUG,2018-03-22,6:40,Kisii,Nairobi,shuttle,11
6221,1,Mpesa,BVANC32PJP,2018-03-21,6:40,Kisii,Nairobi,shuttle,11
6222,4B,Mpesa,TF3IFBTQVK,2018-03-21,7:06,Kisii,Nairobi,Bus,49
6222,24B,Mpesa,TDUSQZX0QX,2018-03-21,7:06,Kisii,Nairobi,Bus,49
6222,4A,Mpesa,YXNUMQY7Y2,2018-03-21,7:06,Kisii,Nairobi,Bus,49
6222,2B,Mpesa,WZRVA4MXSK,2018-03-21,7:06,Kisii,Nairobi,Bus,49
6222,1B,Mpesa,5IOTMC0XAG,2018-03-21,7:06,Kisii,Nairobi,Bus,49
6222,15A,Mpesa,WB1CM6IU5C,2018-03-21,7:06,Kisii,Nairobi,Bus,49
6120,1B,Mpesa,C4H71GXONT,2017-11-29,7:14,Rongo,Nairobi,Bus,49
6223,12B,Mpesa,HMCTXF3BQ6,2018-03-21,7:04,Kisii,Nairobi,Bus,49
6224,1,Mpesa,V8TO3MLDDA,2018-03-21,5:30,Kisii,Nairobi,shuttle,11
6215,4,Mpesa,H55L9WAPN3,2018-03-21,5:10,Kisii,Nairobi,shuttle,11
6226,1,Mpesa,ZPPT15D1AO,2018-03-20,5:10,Kisii,Nairobi,shuttle,11
6226,2,Mpesa,JPCZ3HHQWH,2018-03-20,5:10,Kisii,Nairobi,shuttle,11
6226,1X,Mpesa,0DF7TUANI8,2018-03-20,5:10,Kisii,Nairobi,shuttle,11
6126,24B,Mpesa,GBW8HADKWU,2017-11-29,7:04,Rongo,Nairobi,Bus,49
6231,1,Mpesa,IIHRIDT9H3,2018-03-20,9:30,Kisii,Nairobi,shuttle,11
6232,1,Mpesa,MLOWJOCFYZ,2018-03-20,8:20,Kisii,Nairobi,shuttle,11
6153,22A,Mpesa,VUQSXPIBXK,2017-11-29,7:05,Rongo,Nairobi,Bus,49
6153,21A,Mpesa,ZXBHKWIHXJ,2017-11-29,7:05,Rongo,Nairobi,Bus,49
6233,15B,Mpesa,DNLZVSH9XD,2018-03-20,7:12,Kisii,Nairobi,Bus,49
6234,1,Mpesa,EPQ0XUQYO6,2018-03-20,8:50,Kisii,Nairobi,shuttle,11
6235,3A,Mpesa,NH2HTUBGFZ,2018-03-20,7:06,Kisii,Nairobi,Bus,49
6236,1,Mpesa,STWHTCKRZH,2018-03-20,7:50,Kisii,Nairobi,shuttle,11
6237,14A,Mpesa,HLUFOBAKZC,2018-03-20,7:15,Kisii,Nairobi,Bus,49
6238,1,Mpesa,85VFHJZ2PV,2018-03-20,5:30,Kisii,Nairobi,shuttle,11
6153,9A,Mpesa,JPT4EMDX5M,2017-11-29,7:05,Rongo,Nairobi,Bus,49
